response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0153,0.0000,0.0000,0.0000,0.0151,0.0001,500,0.5130
0.0092,0.0000,0.0000,0.0001,0.0089,0.0001,500,0.5282
0.0077,0.0000,0.0000,0.0001,0.0075,0.0001,500,0.5375
0.0082,0.0000,0.0000,0.0002,0.0077,0.0001,500,0.5452
0.0077,0.0000,0.0000,0.0000,0.0070,0.0005,500,0.5534
0.0075,0.0000,0.0000,0.0002,0.0073,0.0001,500,0.5610
0.0083,0.0000,0.0000,0.0000,0.0082,0.0001,500,0.5686
0.0087,0.0000,0.0000,0.0000,0.0081,0.0005,500,0.5769
0.0100,0.0000,0.0000,0.0002,0.0097,0.0001,500,0.5856
0.0079,0.0000,0.0000,0.0002,0.0076,0.0001,500,0.5956
0.0064,0.0000,0.0000,0.0000,0.0061,0.0001,500,0.6035
0.0084,0.0000,0.0000,0.0001,0.0081,0.0001,500,0.6099
0.0080,0.0000,0.0000,0.0000,0.0078,0.0001,500,0.6183
0.0076,0.0000,0.0000,0.0000,0.0073,0.0002,500,0.6263
0.0080,0.0000,0.0000,0.0001,0.0077,0.0002,500,0.6339
0.0084,0.0000,0.0000,0.0000,0.0082,0.0001,500,0.6419
0.0063,0.0000,0.0000,0.0000,0.0061,0.0001,500,0.6503
0.0078,0.0000,0.0000,0.0000,0.0076,0.0002,500,0.6566
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,500,0.6644
0.0066,0.0000,0.0000,0.0001,0.0063,0.0001,500,0.6731
0.0075,0.0000,0.0000,0.0000,0.0073,0.0001,500,0.6798
0.0072,0.0000,0.0000,0.0001,0.0070,0.0001,500,0.6872
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,500,0.6946
0.0092,0.0000,0.0000,0.0001,0.0090,0.0001,500,0.7025
0.0079,0.0000,0.0000,0.0001,0.0077,0.0001,500,0.7117
0.0088,0.0000,0.0000,0.0000,0.0086,0.0001,500,0.7196
0.0060,0.0000,0.0000,0.0000,0.0059,0.0001,500,0.7284
0.0060,0.0000,0.0000,0.0000,0.0058,0.0001,500,0.7344
0.0056,0.0000,0.0000,0.0000,0.0054,0.0001,500,0.7404
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,500,0.7460
0.0060,0.0000,0.0000,0.0000,0.0059,0.0001,500,0.7531
0.0064,0.0000,0.0000,0.0000,0.0063,0.0001,500,0.7592
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,500,0.7656
0.0076,0.0000,0.0000,0.0000,0.0073,0.0002,500,0.7727
0.0092,0.0000,0.0000,0.0000,0.0090,0.0001,500,0.7802
0.0069,0.0000,0.0000,0.0000,0.0067,0.0001,500,0.7895
0.0079,0.0000,0.0000,0.0001,0.0077,0.0001,500,0.7963
0.0083,0.0000,0.0000,0.0001,0.0080,0.0001,500,0.8042
0.0075,0.0000,0.0000,0.0001,0.0072,0.0002,500,0.8125
0.0073,0.0000,0.0000,0.0000,0.0071,0.0002,500,0.8200
0.0076,0.0000,0.0000,0.0000,0.0073,0.0001,500,0.8274
0.0076,0.0000,0.0000,0.0000,0.0074,0.0001,500,0.8350
0.0086,0.0000,0.0000,0.0000,0.0084,0.0001,500,0.8426
0.0074,0.0000,0.0000,0.0001,0.0072,0.0001,500,0.8513
